Data,TSM-PS12(5),TSM-AS10(11),TSM-AS34(6),TSM-PS20(6),TSM-PS19(5),TSM-AS20(11),TSM-AS19(11),TSM-AS27(5),TSM-AS18(11),TSM-AS11(11),TSM-AS17(11),TSM-AS35(5),TSM-AS12(11),TSM-PS33(5),TSM-PS27(5),TSM-AS33(5),TSM-AS39(5),TSM-AS36(5),TSM-AS30(5),TSM-AS29(5),TSM-AS5(11),TSM-AS37(5),TSM-AS31(5),TSM-PS32(5),PRM1,PRM2,PRM3,PRM4,PRM5,PRM6,PRM7,PRM8,PRM9,PRM10,PRM11,PRM12,PRM13,PRM14,PRM15,PRM16,PRM17,PRM18,PRM19,PRM20,PRM21,PRM22,PRM23,PRM24
2006-08-01,26.0591,22.878,24.1147,24.3963,23.5389,20.1839,21.731,22.7746,23.4274,22.421,24.8541,22.9558,25.8909,22.0683,21.9932,22.0423,20.9956,22.9264,26.2659,26.0821,23.7118,23.0465,25.4122,23.8903,7.89131,9.28604,12.8945,16.9203,16.7624,14.4381,8.42514,10.8308,15.1892,17.2007,13.9306,11.5743,11.7801,15.8705,20.6716,20.8434,15.9317,12.3242,18.6649,20.1963,24.0125,23.6527,19.5794,15.2724
2006-09-01,25.3388,23.2383,23.8669,23.7181,22.736,20.2014,21.9846,21.944,23.9613,23.1292,25.6237,22.3274,26.2772,21.0102,20.466,20.9186,19.7133,22.0451,25.1503,25.0447,24.8233,21.896,24.2193,22.9142,100.656,75.284,59.5815,57.3692,55.5173,84.5886,93.1883,76.3802,66.7553,56.4897,40.5964,55.0804,80.3139,75.9696,75.5673,68.9289,50.9157,51.0742,66.0823,75.801,80.0669,79.0198,67.4021,56.9402
2006-10-01,24.1707,23.6705,22.9031,22.2069,21.9519,20.4405,22.4634,21.0101,24.8604,24.2524,26.4579,20.5032,26.8686,20.1044,19.7732,19.7837,18.6163,20.612,23.1926,23.0294,25.5279,20.744,22.7902,21.9933,73.2828,72.2062,71.1815,79.6679,92.4536,118.969,97.766,111.764,127.524,125.499,108.937,121.999,110.182,144.373,178.531,173.065,134.334,111.913,117.806,158.421,203.78,204.136,155.617,98.2015
2006-11-01,22.2396,24.1639,20.837,21.3928,20.7441,21.5901,23.2368,19.8468,25.3418,25.5982,26.9351,18.805,27.4069,19.2246,18.4374,18.8921,17.9111,18.5537,21.0464,21.3288,25.8928,18.8317,21.0038,20.6267,81.0335,91.1825,124.769,161.445,188.555,220.22,70.7626,85.5649,130.383,176.645,192.797,228.216,76.7543,93.2855,145.799,197.001,213.195,211.506,111.1,99.3412,140.177,189.671,196.665,179.86
2006-12-01,20.9865,25.1913,19.7255,19.5279,19.877,23.1117,24.1102,19.0137,25.7624,26.9237,27.3924,17.7113,27.4335,18.6901,17.9157,18.0249,16.893,17.2526,19.9304,20.4058,26.5319,17.4567,19.7774,19.9531,106.076,105.885,89.9663,81.8969,96.2436,108.502,134.666,124.86,108.918,98.6871,92.8867,102.522,191.386,158.07,124.016,110.307,101.114,101.342,218.39,177.573,128.569,112.803,100.75,93.0606
2007-01-01,20.3246,26.8785,18.8797,18.5231,19.6065,24.5122,25.3449,18.3383,26.6921,28.1946,28.1339,17.5552,28.1665,17.997,17.3296,17.5117,16.267,17.0719,20.009,20.455,28.0244,16.9436,19.6257,19.197,119.945,125.522,143.191,158.353,165.63,153.672,127.649,135.709,158.985,184.9,190.805,160.879,132.673,131.889,147.049,174.301,204.412,173.487,106.362,118.246,116.351,133.898,168.143,172.849
2007-02-01,19.7472,27.9787,18.5239,17.9166,19.3072,25.0675,25.9003,17.8995,27.2782,28.9607,28.3442,17.3148,28.5983,18.072,17.4066,17.1812,16.0395,17.2533,19.9212,20.1807,28.9167,17.3447,19.9221,19.2259,420.889,423.23,441.433,450.995,459.591,447.023,335.644,358.257,410.043,447.854,467.738,445.994,322.325,303.004,348.141,402.107,455.164,438.352,287.378,261.046,275.643,318.905,392.711,426.105
2007-03-01,20.1395,28.0834,18.0766,17.8642,19.3549,24.4237,25.1996,17.8461,26.7631,29.0292,28.1164,17.7818,28.6533,18.3793,17.6788,17.2557,16.3682,17.5453,20.1825,20.6277,28.6659,17.5074,20.017,19.599,307.367,313.744,309.985,291.743,266.902,230.213,272.267,275.541,264.305,252.509,244.317,231.841,241.376,252.968,246.039,242.397,246.699,228.558,159.62,222.522,233.967,235.882,238.442,225.394
2007-04-01,20.6055,27.3253,18.7721,18.4783,19.5515,23.5186,24.5446,18.6361,26.1506,27.598,27.3331,18.5598,28.1135,18.7192,18.219,18.3399,17.3684,18.8127,21.2232,21.4602,27.6316,18.7579,21.0103,19.8352,224.702,226.807,265.283,270.204,252.48,222.866,195.164,220.519,246.267,257.746,255.801,221.345,199.484,219.773,240.796,254.85,272.483,235.588,179.045,222.429,229.182,237.144,249.953,235.767
2007-05-01,21.9581,26.1822,19.5491,19.3407,20.2859,22.4535,23.8779,20.4063,25.016,25.8719,25.8558,20.7263,26.9495,20.0238,19.2567,20.3614,19.2626,20.35,23.0573,23.2582,25.9248,20.3003,22.9227,21.4342,187.787,175.858,125.946,85.8022,57.4768,32.8895,182.39,156.151,89.1772,52.7538,38.8352,33.3574,144.237,118.965,74.8821,58.9106,59.5798,49.1252,77.4592,86.1054,73.3792,68.6143,60.6132,58.2957
2007-06-01,23.6716,25.0487,21.7582,20.5857,21.6002,21.4336,22.8959,21.9667,23.9361,24.0905,24.7418,22.4793,26.1179,21.5668,21.474,22.0159,21.2104,22.4067,24.9141,24.8952,24.0429,22.71,25.2645,22.9263,70.7718,58.4745,39.2531,24.2915,17.7917,14.2408,75.6239,79.7419,47.9814,18.6172,6.79958,2.76509,64.1484,91.5747,79.8101,46.9459,15.9641,5.16104,28.3184,89.8669,115.527,95.9231,50.5111,13.4844
2007-07-01,25.3117,24.0227,23.4862,22.8585,23.3535,20.6176,22.4118,22.7054,23.5462,22.7192,24.4564,23.2465,25.8874,22.5336,22.697,22.6448,21.4964,23.8254,26.5532,25.8833,23.3974,23.6415,25.9706,24.1097,46.799,50.0722,49.9698,40.0595,25.8912,17.6076,33.2229,28.5508,22.4637,16.0172,12.5562,10.733,18.7847,15.4449,13.1571,11.6947,11.1211,10.0051,4.24869,10.3348,10.2298,10.5005,10.2781,8.7794
2007-08-01,25.7666,23.4904,24.1313,24.0925,23.4023,20.1611,22.1119,22.6974,23.4169,22.4975,24.3196,23.8851,25.9152,21.7931,21.9173,22.2331,21.3013,24.2304,26.9169,26.8999,23.9576,23.5507,25.6617,23.5384,26.6782,18.8468,11.5813,8.90666,11.7639,16.6192,22.5983,18.1122,10.5666,7.29702,8.47587,12.9903,17.4685,13.297,8.94058,8.90533,11.1546,13.2373,13.9238,7.85786,7.3028,9.19057,12.1512,13.3388
2007-09-01,25.0831,23.5218,24.1442,23.4885,22.7168,20.0777,22.0811,22.4009,23.9163,23.3548,24.9085,22.6976,26.4533,20.8597,20.7505,21.5691,20.4907,22.2263,25.5654,25.8288,24.8143,22.0182,24.4908,22.4035,4.02171,2.33555,5.88951,8.36219,8.48814,7.26463,2.08373,2.68148,7.40005,11.4301,10.601,9.12762,0.710968,2.0814,5.9201,10.4553,16.401,14.6874,3.15526,1.05398,1.88586,4.68529,10.3167,14.432
2007-10-01,23.5597,24.0722,23.6979,22.1465,21.7525,20.2751,22.0847,21.3863,24.3577,24.9457,25.7279,20.6586,27.0136,19.7107,19.5853,20.556,19.4646,20.2646,23.4879,23.5567,25.7562,20.0392,22.6062,20.973,54.1157,31.0937,36.4802,42.8229,47.576,52.6839,31.7706,25.5524,39.2305,48.3917,49.6619,61.3156,18.5716,25.4722,41.6586,50.8929,56.4065,63.9392,52.7523,34.9377,44.36,50.375,64.558,85.0408
2007-11-01,21.5944,25.0622,21.53,20.3333,20.2489,21.3306,22.7638,20.4116,25.0634,26.338,26.8038,18.7818,27.7158,18.5046,17.8639,19.4098,18.1775,18.4594,21.6241,21.6607,26.5023,18.5603,21.0383,19.8015,50.8867,44.7105,40.9796,43.4709,48.9247,59.8281,52.0352,51.5495,53.6478,57.8584,56.868,62.1088,57.3958,58.9318,61.8951,64.7892,68.1659,60.8611,104.01,72.3749,73.0238,66.8745,60.3673,56.032
2007-12-01,20.1695,26.0489,18.8815,18.2874,19.5184,22.8952,23.8821,19.2681,25.6589,27.1744,27.3344,17.9118,27.9468,17.7956,16.8263,18.4051,17.2026,17.8074,21.1001,21.1174,27.2419,17.763,20.3486,18.9961,189.357,161.177,136.061,121.974,127.923,161.284,227.752,166.874,120.297,102.679,97.0645,153.599,247.587,197.017,126.218,100.663,100.837,139.91,242.688,218.969,146.392,110.575,123.256,149.254
2008-01-01,18.6741,27.1904,17.9901,16.9295,18.5213,23.877,24.9988,18.5265,26.3951,28.2556,27.6981,17.3352,28.1901,16.8869,15.7688,17.7903,16.5082,17.1201,20.3987,20.6134,27.9106,17.0585,19.5254,18.5117,237.5,269.256,283.586,292.409,306.252,309.036,294.024,309.871,311.275,316.861,326.814,317.865,337.028,328.797,321.367,318.581,315.251,282.406,357.325,333.747,318.973,308.379,293.525,260.786
2008-02-01,17.6846,27.7755,17.7605,16.0657,17.7155,24.509,25.3547,18.1117,26.5941,28.8295,27.9375,17.545,28.2421,16.4804,15.2128,17.531,16.2226,17.0468,20.028,20.7397,28.4238,16.4875,19.0253,18.1503,273.382,282.232,298.487,310.36,313.803,285.426,265.879,293.401,319.747,333.277,339.064,303.486,267.46,299.392,330.002,342.645,339.738,276.719,257.31,292.435,313.236,324.939,314.094,261.529
2008-03-01,17.6489,27.8373,18.2922,15.3693,17.6471,24.3318,25.386,18.0315,26.7423,28.5593,28.07,18.1397,28.2709,17.0264,15.4783,17.5408,16.5712,17.7963,20.7834,21.2326,28.8398,17.3426,19.7656,18.7377,448.841,466.204,470.789,473.335,476.733,479.323,425.672,446.617,467.212,476.351,471.467,484.598,375.113,411.938,459.698,474.244,467.472,408.387,209.936,340.462,434.749,453.821,421.353,365.209
2008-04-01,18.2599,26.8051,19.065,15.967,17.706,23.5407,24.5206,18.9626,25.7289,27.3967,26.9014,19.1162,27.5968,17.6163,16.7073,18.6067,17.4837,19.0512,22.1808,22.3462,27.5618,18.9452,21.3906,19.3111,384.001,379.414,334.046,286.039,241.368,183.332,360.216,343.454,277.01,222.031,215.421,126.538,236.571,251.098,227.559,201.879,191.259,145.961,11.8937,117.023,171.878,199.144,201.199,216.074
2008-05-01,19.936,25.9101,20.2801,17.3473,18.802,22.6212,23.6476,20.4921,24.9011,25.6167,25.8873,20.7926,27.0213,18.9034,18.3073,19.9949,18.8104,20.6985,23.7081,23.8688,25.7248,20.6761,23.0407,20.8783,261.392,249.373,206.354,178.339,174.225,174.043,221.719,232.693,205.29,182.03,177.666,166.895,176.447,194.593,192.698,182.974,182.016,157.621,116.866,146.551,169.462,178.661,173.885,164.077
2008-06-01,23.0041,24.6953,22.0118,19.2598,20.9419,21.5472,22.6201,21.9719,23.9706,23.846,25.143,22.2931,26.1817,20.7629,20.9896,21.1849,20.2318,22.7252,25.9036,25.3065,24.3041,22.6296,24.5333,23.1716,49.8782,43.3103,32.7241,31.2311,32.1392,26.9899,36.3972,36.1139,29.3683,29.8341,34.0819,24.8644,18.4403,21.3644,24.207,26.9518,23.9386,16.1527,1.35985,8.08913,16.4301,21.2396,15.3249,5.04602
2008-07-01,25.2301,23.5308,23.6784,22.4301,23.3756,20.6047,21.7588,22.7302,23.1442,22.7115,24.5236,22.2964,25.6823,22.5743,22.8806,22.2034,21.8398,22.7119,25.8346,25.3242,23.5656,23.514,25.2995,24.7382,5.62107,5.50266,4.94232,5.96206,11.7801,22.9715,4.58522,3.53956,2.04717,6.91031,8.41282,32.6292,2.54747,1.69868,0.442616,1.53171,6.89432,16.3599,0.659807,0.575559,0.255903,0.430484,2.95737,8.31394
2008-08-01,26.0646,23.5507,23.4682,24.105,23.9904,20.2077,21.5398,22.6958,22.7142,23.173,24.1487,22.0416,25.3349,23.2399,23.0809,22.1675,21.4584,22.0705,25.3752,25.0513,24.4609,22.5913,25.1533,24.7374,66.6532,59.6681,40.4569,22.1387,8.86969,5.06418,54.1385,41.5711,14.1297,3.12876,3.06472,5.72042,41.2818,28.2703,8.00337,2.61897,2.3878,3.96708,27.8274,26.1878,6.89581,2.56847,2.96325,3.22552
2008-09-01,25.3528,23.3721,23.293,24.0853,22.9928,19.9081,21.5712,22.1082,23.1382,23.3165,24.7054,21.448,25.7978,21.9291,20.9493,21.1325,20.5995,21.2472,24.3311,24.3919,24.8232,21.4732,23.9582,23.5317,69.0364,59.0265,37.1611,24.6877,15.3287,8.77565,78.2253,53.8872,23.0461,11.323,6.72583,7.55887,93.3449,65.7767,19.8361,10.8828,13.0749,16.3091,111.778,90.2106,34.432,16.0136,25.5105,42.2619
2008-10-01,23.9417,23.916,22.2809,22.3344,21.7662,20.4514,22.0633,21.1839,23.7629,24.5884,25.6707,20.0118,26.2437,20.5745,19.3241,20.3889,19.4721,19.6826,22.7111,22.8959,25.7478,19.7272,22.5618,21.8333,86.4295,77.8112,73.3074,82.2103,107.36,142.09,117.168,98.4536,94.9639,107.124,114.572,172.686,124.912,111.982,107.249,115.176,123.894,178.455,120.493,113.259,106.266,111.821,131.601,144.093
2008-11-01,21.9745,24.7423,20.821,19.9559,20.6183,21.6993,22.9189,20.384,24.4552,25.695,26.2503,18.6891,26.8946,19.3775,18.2767,19.3842,18.1643,18.2433,21.2263,21.8026,26.4746,17.9521,20.8428,20.6797,54.8879,85.9548,117.023,143.562,160.408,155.181,75.0379,101.049,141.682,177.441,196.347,178.338,113.512,131.875,164.951,189.369,188.898,168.842,148.569,150.18,166.92,177.338,168.736,159.06
2008-12-01,20.6358,25.8928,19.4699,18.547,19.7394,23.2411,24.2894,19.1562,25.4651,26.887,26.67,17.8951,27.1679,18.3942,17.5055,18.3043,17.1079,17.3675,20.2466,20.7885,27.4855,16.7026,19.6124,19.5214,228.406,250.2,264.711,279.328,287.744,281.919,215.948,248.035,286.092,304.812,316.487,267.157,202.162,232.773,286.397,303.739,298.729,264.733,262.741,234.813,283.796,298.19,276.41,235.444
2009-01-01,19.6715,27.5415,18.6503,17.5762,18.928,24.5386,25.4521,18.5518,26.6947,28.2693,27.5932,17.6067,27.916,17.6984,17.0925,17.8049,16.552,17.0409,19.967,20.6853,28.1757,16.1287,19.1035,18.8149,353.232,323.466,258.714,212.072,193.265,207.908,341.547,287.939,216.263,166.987,152.274,195.469,304.264,257.026,184.093,152.606,153.715,197.906,239.467,234.804,167.098,146.835,156.18,175.602
2009-02-01,19.2589,28.4655,17.8912,16.9334,18.5777,25.0453,26.0466,18.2062,27.461,29.213,28.0134,17.2752,28.3032,17.3763,16.726,17.4278,16.1106,16.7786,19.6676,20.6147,29.0374,15.9715,18.9948,18.4319,300.562,289.774,298.626,313.474,323.166,311.267,321.941,323.242,346.515,364.707,360.883,312.93,305.179,322.081,369.34,390.542,397.294,336.976,296.681,308.814,372.082,399.093,389.825,362.343
2009-03-01,18.9826,28.3017,17.906,17.0466,18.4542,24.7124,25.8854,18.1245,27.4549,28.9568,28.299,17.605,28.5483,17.6149,16.8609,17.6575,16.5061,17.4493,20.2272,20.8236,29.0077,16.6009,19.4796,18.9737,471.566,436.163,377.184,337.488,319.208,315.115,449.284,407.431,352.305,317.289,303.275,305.669,432.601,390.159,337.986,316.411,318.284,311.891,408.55,391.487,329.865,318.307,332.696,348.973
2009-04-01,19.9232,27.7394,18.4887,17.2592,18.8538,24.1082,25.3487,18.6443,26.6573,27.9979,27.3408,18.4727,27.9583,18.4691,17.9701,18.4907,17.6091,18.2319,20.8722,21.26,28.0697,17.7645,20.6493,19.6986,448.175,504.605,485.782,451.881,416.155,394.185,349.772,400.437,400.356,374.425,351.876,369.589,276.929,309.667,344.05,351.474,350.019,366.602,262.923,271.905,315.664,356.183,378.146,402.425
2009-05-01,21.7306,26.7141,19.9701,18.7006,21.0028,22.8254,23.9557,20.0833,25.2792,25.8444,26.2491,19.9061,26.8863,20.7437,20.6344,19.8059,19.4884,19.9534,22.6823,22.6559,25.9382,20.0587,22.6103,21.5807,358.774,381.862,398.044,418.225,428.044,412.533,312.379,366.398,422.654,461.929,468.906,441.893,311.019,366.313,435.602,484.699,492.312,447.573,260.807,343.548,405.447,448.296,438.739,381.844
2009-06-01,23.9785,25.1748,21.4774,21.1914,22.429,21.6597,22.9851,21.9152,24.1709,24.1165,25.013,21.3284,26.0092,21.4351,21.7737,21.2696,20.1512,21.6472,25.0801,24.4803,24.3893,21.442,24.0026,22.726,113.423,101.541,98.4032,92.8664,84.1348,77.1752,69.4807,79.3584,81.5784,76.3786,66.8584,74.188,58.2119,64.0678,71.59,71.9397,71.8888,68.5855,55.6614,59.2987,66.7315,69.0113,68.9584,61.2909
2009-07-01,25.4019,24.0921,22.7545,22.9331,23.2924,20.876,22.0732,22.3778,23.4486,23.2607,24.4267,22.9671,25.4335,22.0382,22.4533,21.6097,20.7303,23.391,26.3615,26.0775,24.0828,23.1024,24.974,23.5982,37.3478,31.1538,31.4168,32.9124,34.93,33.8192,15.2704,25.4381,33.5801,37.4272,39.4393,40.1033,11.3628,20.8475,33.0416,38.4793,37.8167,32.9019,11.053,15.8849,26.5369,33.211,30.9659,21.4317
2009-08-01,25.9329,23.37,23.3446,23.9744,23.578,20.2827,21.8714,22.8413,23.3269,22.9276,24.5334,23.0433,25.5886,21.9483,22.0924,21.9708,21.176,22.7321,25.8209,26.1212,24.1775,22.6585,24.8143,23.3501,26.0027,20.1023,15.4494,12.0011,8.72685,9.25034,53.2221,24.6527,8.06069,3.91865,1.76614,6.20599,65.0722,38.2841,10.0523,2.18624,2.80047,9.21801,71.6136,52.4868,19.703,5.23224,7.48989,15.582
2009-09-01,25.6877,23.6749,23.2534,23.7666,23.337,20.0089,21.8602,22.3567,23.7723,23.6573,25.2227,22.0569,26.08,21.9917,21.3845,21.5329,20.6241,21.5419,24.3122,24.8386,25.0914,21.8879,24.1287,23.3284,30.426,7.93469,3.96149,3.86897,4.07385,3.75127,101.131,39.8001,7.54209,4.12059,4.5881,3.44213,129.478,80.0115,20.2683,4.35443,3.6049,3.31092,147.344,110.648,41.9696,9.51957,6.81991,3.24481
2009-10-01,24.4574,24.2125,22.5368,23.1418,22.3036,20.3776,22.505,21.4279,24.7251,24.513,26.1198,20.3028,26.6878,21.1435,20.0825,20.5375,19.2595,19.6963,22.4018,22.8814,26.0045,19.8618,22.4475,22.4295,57.588,56.5259,72.7125,90.5053,106.887,107.844,161.907,122.074,113.89,127.963,144.701,120.151,206.992,172.62,139.569,135.679,129.751,115.617,224.457,195.736,147.238,128.925,127.204,115.92
2009-11-01,22.7057,25.2779,21.3214,21.6508,21.2741,21.6449,23.3579,20.3282,25.4064,26.1723,26.5944,19.0574,27.2908,20.1764,19.0069,19.5489,18.1189,18.4952,21.233,21.6454,26.7609,18.6296,21.2911,21.1919,33.8143,41.1666,49.1946,55.6011,61.8995,62.672,48.4364,55.5463,63.6863,69.7672,73.9033,67.2812,52.1859,58.2767,68.4698,74.273,73.0866,62.7232,59.3577,56.6466,67.5314,76.1587,72.0478,54.4888
2009-12-01,20.6614,26.0207,19.7659,19.9039,20.0762,23.0526,24.3728,19.411,26.1648,27.104,27.4082,17.9515,27.6936,18.9881,17.6277,18.462,17.3549,17.5402,20.4711,20.7959,27.2229,17.7111,20.2132,20.0504,243.152,242.918,239.653,230.284,219.291,190.492,192.011,215.659,232.525,233.053,222.108,201.361,172.347,193.479,225.982,239.875,243.464,199.575,167.506,180.613,213.505,229.289,220.786,192.139
2010-01-01,19.3889,27.4202,18.6953,18.0402,19.1282,24.2068,25.1426,18.4881,26.6855,28.2305,27.9256,17.5363,27.9845,18.1426,16.98,17.6484,16.5611,16.9677,20.2466,20.4714,28.2757,17.1434,19.693,19.4745,265.546,257.296,254.065,250.727,253.504,246.46,227.294,246.579,258.911,266.558,272.536,241.66,218.678,239.025,260.068,271.401,272.202,242.812,211.134,228.484,247.477,255.207,249.212,228.308
2010-02-01,18.6724,28.3556,17.9287,17.2547,18.61,25.0607,26.0493,18.2419,27.1835,28.8342,28.2113,18.0219,28.3483,17.8279,16.4509,17.5171,16.3556,17.311,20.6366,21.0707,29.0544,16.9464,19.533,19.3094,247.287,257.577,254.642,247.823,242.655,234.621,201.795,222.791,230.881,226.294,220.507,244.193,188.915,203.013,213.88,216.408,210.192,219.541,220.381,200.362,210.56,216.068,211.218,192.096
2010-03-01,18.7442,28.3988,18.5194,16.9073,18.3982,24.609,25.8248,18.5313,27.1647,28.7674,28.1999,18.1961,28.7563,17.8095,16.749,17.6733,16.493,17.6033,20.9974,21.3272,29.1937,17.2917,20.1145,19.3112,223.79,229.278,231.161,231.537,231.134,230.967,208.024,220.496,230.371,232.229,232.533,228.138,200.822,212.145,229.679,237.918,240.556,233.552,195.657,204.501,225.426,238.91,244.961,246.324
2010-04-01,19.6668,27.613,18.9267,17.1502,18.8304,23.8647,25.1873,19.4708,26.3506,27.8529,27.1445,19.702,28.1321,18.4705,17.7783,18.6041,17.3595,19.1581,23.1485,23.5734,28.3222,18.4878,21.743,19.7228,296.426,288.945,273.34,258.624,249.071,249.431,257.46,251.038,242.464,234.656,242.58,219.307,256.02,238.695,222.398,212.402,204.804,191.318,259.182,241.747,210.48,189.227,165.778,136.494
2010-05-01,20.8663,26.3104,20.6243,18.6342,19.4939,22.7312,24.3195,21.6266,25.3767,25.4805,26.0639,20.5405,27.3469,19.4584,18.8342,20.822,19.0945,20.2833,24.5557,24.5587,25.5236,19.5665,23.3602,21.075,162.437,173.573,174.427,166.099,150.548,145.329,77.2171,118.496,140.235,136.973,123.34,127.528,52.4648,82.9495,116.676,129.128,131.078,130.142,47.2487,65.882,102.353,122.266,124.467,119.163
2010-06-01,22.6853,24.8555,21.6852,19.8593,20.7099,21.5524,23.1112,22.3504,24.5579,23.56,25.6372,22.3429,26.7523,20.8941,20.6791,22.2295,20.4218,22.6484,26.8499,26.5283,23.5684,21.8879,26.0441,22.1446,45.1128,29.3543,26.3999,26.3252,25.9934,25.4614,24.7079,27.6628,29.3009,30.0224,28.7947,24.7403,21.4362,26.5602,30.4947,32.1173,34.3284,31.0322,24.737,24.4501,29.742,30.5122,30.9727,32.7707
2010-07-01,24.4023,23.7677,23.2582,21.9413,21.8039,20.7507,22.3671,23.2876,23.9235,22.5111,25.1912,24.5509,26.3198,21.3062,21.5121,22.8355,21.0705,24.3168,27.5056,27.869,23.3078,22.9547,26.3303,22.5337,25.6126,11.8815,6.47303,4.30421,2.95089,2.04625,10.6556,4.98989,3.64911,2.81694,1.57394,0.5637,2.61852,1.33922,2.23461,2.516,2.95972,2.77318,0.0,0.629018,1.74492,2.39406,2.59103,4.07017
2010-08-01,25.1839,23.1359,24.8487,23.2157,22.3501,20.3773,22.2688,23.5562,23.8988,22.9025,25.3233,23.364,26.3649,21.4248,21.5352,22.4379,21.1597,23.2234,26.2836,26.6446,23.5738,22.5534,25.7369,22.546,23.0054,13.0027,10.5228,10.638,10.6128,8.0211,18.9212,13.3947,12.3696,13.3808,15.3478,5.64157,14.9992,12.7676,13.0661,13.3472,12.977,7.51476,11.9632,12.3492,11.7239,11.558,10.3183,7.77929
2010-09-01,25.3104,23.2593,23.6974,23.22,22.452,20.7645,22.8361,22.2484,24.6432,23.3513,25.9795,22.6015,26.8381,20.8157,21.0258,21.4047,20.1955,22.3897,25.4262,25.4625,24.628,21.9313,24.6993,22.0715,16.3843,6.73699,6.83885,7.33329,7.82766,7.84886,30.4694,12.6176,8.07476,8.53461,8.82597,8.32178,37.6062,23.6735,10.5032,8.79229,8.75027,8.04797,40.6132,30.8119,13.774,7.98063,7.72549,6.78935
2010-10-01,23.744,23.8289,22.964,22.6609,21.4764,21.3694,23.3984,21.207,25.2448,24.2951,26.5355,20.9316,27.024,19.7931,19.5646,20.1369,18.7192,20.8959,23.7492,23.9048,25.3113,20.3335,23.0373,21.152,47.7849,80.9282,96.7161,106.205,117.352,126.752,64.7546,95.1327,112.223,119.251,129.414,134.438,62.1925,88.5509,113.562,118.992,114.232,123.755,93.9284,83.2221,110.579,122.101,124.217,122.639
2010-11-01,21.9959,24.9158,21.1567,20.8547,20.3684,22.8567,24.6583,20.2871,26.5553,26.1577,27.7167,18.8646,27.7188,18.4033,18.07,19.1983,17.7183,18.6887,21.7288,21.7902,26.31,18.8499,21.5083,19.8716,100.276,90.1034,74.9349,63.7247,56.4231,54.8514,99.7393,68.0942,52.249,47.4538,45.8377,50.0911,99.9538,73.7588,49.1566,43.1381,42.8007,51.1727,90.6614,85.8952,60.31,52.2395,50.6557,54.0087
2010-12-01,20.0529,26.4629,19.2442,18.6517,19.0549,24.0021,25.5156,18.8893,27.1541,27.9056,28.2851,18.1746,28.0315,17.3716,16.8288,17.9074,16.6718,17.5481,20.5746,21.008,27.2722,17.5433,20.1622,18.7845,153.854,150.941,150.303,152.336,166.496,170.914,144.789,145.662,147.204,150.001,184.533,176.568,135.482,141.594,142.561,134.678,117.038,154.698,155.321,143.683,140.023,137.449,139.016,155.124
2011-01-01,18.5602,27.3744,18.7163,17.2366,18.0654,25.0673,26.3013,18.3521,27.5243,28.3041,28.6843,17.2611,28.3672,16.74,15.9166,17.4079,16.322,16.6712,19.6728,20.0881,28.2149,16.7471,19.2917,18.161,351.006,301.435,299.068,308.436,318.578,316.241,376.193,329.614,322.728,342.5,364.958,302.188,408.69,367.861,340.21,347.114,364.239,322.431,368.821,378.264,338.176,330.044,331.764,309.967
2011-02-01,18.1882,28.4833,17.5993,16.2955,17.6924,25.9363,27.071,17.9747,28.2626,29.0705,28.9315,17.0451,28.9338,16.814,15.9073,16.9597,16.0091,16.2604,19.2652,19.8185,29.1329,16.2451,18.6136,18.2815,292.521,271.548,254.864,239.839,225.722,226.472,277.884,271.034,257.048,242.473,236.65,184.982,257.604,266.831,270.559,259.214,236.993,219.855,269.335,268.678,279.448,274.411,251.089,268.419
2011-03-01,18.3806,28.4924,17.7689,16.3277,17.5673,24.8262,26.319,18.1281,27.8502,28.7963,28.4248,17.7098,28.8093,17.0761,16.6014,17.3909,16.3632,17.1114,19.9722,20.4268,28.8867,16.7213,19.1472,18.6693,281.146,305.762,329.62,349.733,367.431,368.736,269.252,286.895,313.313,349.982,381.333,385.776,274.734,285.006,284.233,314.696,366.925,375.848,278.54,279.747,264.304,273.534,317.094,331.168
2011-04-01,19.2943,27.6902,18.3586,17.1619,18.356,23.7832,25.3019,19.2752,27.1598,26.8701,27.8801,18.8999,28.6192,17.6854,17.4557,18.4124,17.1977,18.5343,21.6392,21.7039,27.578,18.4954,21.0071,19.4199,337.974,349.177,370.785,388.785,392.227,371.564,240.505,250.471,280.408,323.798,365.965,373.167,211.413,202.74,202.416,244.095,329.923,335.088,212.946,189.011,168.317,186.722,259.133,280.797
2011-05-01,20.7954,26.6319,19.4592,18.5574,19.2195,22.8031,24.709,20.4706,26.1928,24.9427,26.4886,20.1938,27.7122,18.9274,18.5011,19.6977,19.1578,20.1167,22.9443,23.3631,25.4466,20.4986,22.2312,20.6078,233.551,247.477,227.054,197.893,169.562,139.473,226.757,232.181,214.105,172.883,152.038,141.73,202.769,233.332,242.275,213.179,173.293,150.893,163.077,232.939,257.887,242.162,198.614,138.129
2011-06-01,23.3718,24.9597,21.3632,20.0025,21.1468,21.4669,23.3686,21.9592,24.9088,23.0225,25.4848,22.0136,26.72,20.8242,20.8204,21.1193,20.6857,21.9329,24.1631,24.89,23.3929,21.5375,23.2427,22.2503,45.4805,43.648,43.3585,35.4536,23.6033,15.7527,19.2141,19.0427,18.9936,12.6007,17.0692,8.97752,19.0691,15.557,14.2797,15.0462,18.9282,11.2393,22.3029,16.516,14.361,15.8964,15.645,7.33838
